order_item_id,order_id,product_id,quantity,unit_price,_ingested_at,_source_file
OI0000930,O000369,P00065,4,7681.42,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000931,O000370,P00082,4,1976.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000932,O000370,P00026,3,4115.14,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000933,O000370,P00035,2,11526.61,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000934,O000370,P00111,4,9070.02,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000935,O000371,P00098,4,4527.84,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000936,O000372,P00040,5,2951.4,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000937,O000372,P00059,1,15594.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000938,O000372,P00037,4,15375.83,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000939,O000372,P00049,-2,11581.53,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000940,O000373,P00050,5,11773.84,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000941,O000373,P00063,1,13216.58,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000942,O000373,P00040,1,2951.4,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000943,O000374,P00082,1,1976.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000944,O000374,P00089,4,5537.28,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000945,O000374,P00048,2,11151.18,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000946,O000374,P00090,3,13515.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000947,O000375,P00033,5,3874.45,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000948,O000375,P00032,2,2972.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000949,O000376,P00067,2,3120.12,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000950,O000377,P00076,1,2930.49,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000951,O000377,P00040,5,2951.4,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000952,O000377,P00094,3,13171.07,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000953,O000377,P00053,3,2768.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000954,O000378,P00013,1,15087.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000955,O000379,P00091,2,4946.59,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000956,O000379,P00018,5,10426.0,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000957,O000380,P00034,4,209.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000958,O000380,P00116,5,15959.01,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000959,O000381,P00075,2,8132.2,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000960,O000382,P00086,5,4550.54,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000961,O000383,P00078,3,3389.32,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000962,O000383,P00055,3,5599.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000963,O000383,P00044,2,10305.42,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000964,O000384,P00059,4,15594.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000965,O000385,P00048,5,11151.18,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000966,O000385,P00058,4,2681.24,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000967,O000386,P00104,3,13741.36,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000968,O000387,P00085,1,9236.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000969,O000387,P00110,3,9433.9,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000970,O000387,P00090,2,13515.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000971,O000387,P00116,5,15959.01,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000972,O000388,P00107,4,3734.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000973,O000388,P00087,4,811.76,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000974,O000388,P00071,4,12968.25,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000975,O000389,P00014,4,13181.63,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000976,O000390,P00093,4,3538.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000977,O000390,P00033,1,3874.45,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000978,O000391,P00120,5,13556.62,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000979,O000391,P00074,3,7723.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000980,O000392,P00034,3,209.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000981,O000392,P00015,1,6246.13,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000982,O000393,P00040,1,2951.4,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000983,O000394,P00014,1,13181.63,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000984,O000394,P00051,4,14130.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000985,O000395,P00077,3,2192.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000986,O000396,P00064,4,605.62,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000987,O000396,P00038,3,5516.66,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000988,O000397,P00105,2,10494.08,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000989,O000397,P00085,5,9236.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000990,O000397,P00117,4,6333.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000991,O000398,P00090,5,13515.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000992,O000398,P00119,2,14522.12,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000993,O000398,P00025,5,8564.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000994,O000399,P00115,2,10635.38,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000995,O000399,P00019,2,1162.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000996,O000399,P00027,1,12270.99,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000997,O000400,P00046,4,15720.6,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000998,O000401,P00032,4,2972.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0000999,O000401,P00005,5,10898.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001000,O000401,P00016,4,3591.51,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001001,O000401,P00031,1,9096.12,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001002,O000402,P00016,4,3591.51,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001003,O000403,P00102,5,13433.93,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001004,O000404,P00052,1,1801.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001005,O000404,P00105,5,10494.08,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001006,O000405,P00085,1,9236.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001007,O000405,P00115,5,10635.38,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001008,O000406,P00084,1,14069.72,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001009,O000406,P00021,1,15831.58,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001010,O000407,P00032,3,2972.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001011,O000408,P00078,2,3389.32,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001012,O000408,P00069,1,4360.73,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001013,O000408,P00066,2,7639.92,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001014,O000409,P00010,4,14694.37,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001015,O000409,P00071,2,12968.25,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001016,O000409,P00033,1,3874.45,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001017,O000409,P00034,4,209.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001018,O000410,P00092,5,11714.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001019,O000410,P00048,5,11151.18,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001020,O000411,P00010,1,14694.37,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001021,O000411,P00035,5,11526.61,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001022,O000412,P00036,1,2532.85,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001023,O000412,P00002,2,12959.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001024,O000413,P00013,5,15087.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001025,O000413,P00068,5,7242.25,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001026,O000413,P00045,1,5431.46,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001027,O000413,P00090,2,13515.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001028,O000414,P00062,1,5900.1,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001029,O000414,P00076,2,2930.49,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001030,O000414,P00017,2,7245.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001031,O000414,P00034,3,209.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001032,O000415,P00024,4,661.99,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001033,O000415,P00057,3,11330.17,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001034,O000415,P00046,5,15720.6,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001035,O000415,P00103,2,632.72,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001036,O000416,P00012,5,14499.23,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001037,O000416,P00022,3,5634.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001038,O000417,P00052,1,1801.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001039,O000418,P00078,4,3389.32,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001040,O000419,P00066,1,7639.92,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001041,O000419,P00046,4,15720.6,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001042,O000420,P00038,3,5516.66,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001043,O000421,P00120,4,13556.62,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001044,O000422,P00046,3,15720.6,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001045,O000422,P00014,2,13181.63,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001046,O000422,P00001,1,7519.88,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001047,O000423,P00001,3,7519.88,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001048,O000423,P00020,4,6822.91,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001049,O000423,P00099,3,10238.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001050,O000423,P00085,2,9236.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001051,O000424,P00001,2,7519.88,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001052,O000424,P00046,3,15720.6,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001053,O000424,P00114,4,2567.88,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001054,O000424,P00112,3,7810.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001055,O000425,P00071,2,12968.25,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001056,O000425,P00064,4,605.62,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001057,O000425,P00103,4,632.72,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001058,O000425,P00088,1,11981.85,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001059,O000426,P00055,1,5599.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001060,O000426,P00077,3,2192.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001061,O000426,P00095,1,11410.2,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001062,O000427,P00086,4,4550.54,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001063,O000427,P00106,1,14600.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001064,O000428,P00030,2,11313.56,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001065,O000428,P00016,3,3591.51,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001066,O000429,P00090,2,13515.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001067,O000429,P00082,4,1976.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001068,O000429,P00030,4,11313.56,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001069,O000430,P00024,-1,661.99,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001070,O000431,P00033,3,3874.45,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001071,O000431,P00063,1,13216.58,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001072,O000432,P00031,2,9096.12,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001073,O000432,P00084,1,14069.72,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001074,O000432,P00036,2,2532.85,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001075,O000433,P00119,5,14522.12,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001076,O000433,P00013,4,15087.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001077,O000433,P00010,2,14694.37,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001078,O000433,P00070,2,2586.86,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001079,O000434,P00058,1,2681.24,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001080,O000434,P00081,1,14690.16,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001081,O000434,P00092,5,11714.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001082,O000435,P00102,2,13433.93,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001083,O000436,P00057,5,11330.17,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001084,O000436,P00097,4,721.52,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001085,O000437,P00113,5,13810.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001086,O000438,P00029,5,9560.81,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001087,O000438,P00006,1,15242.13,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001088,O000439,P00069,1,4360.73,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001089,O000439,P00015,5,6246.13,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001090,O000440,P00106,3,14600.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001091,O000441,P00084,5,14069.72,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001092,O000441,P00033,4,3874.45,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001093,O000441,P00112,3,7810.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001094,O000441,P00081,4,14690.16,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001095,O000442,P00024,2,661.99,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001096,O000442,P00059,4,15594.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001097,O000442,P00105,2,10494.08,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001098,O000442,P00111,1,9070.02,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001099,O000443,P00059,4,15594.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001100,O000443,P00117,5,6333.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001101,O000444,P00106,1,14600.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001102,O000445,P00102,1,13433.93,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001103,O000446,P00098,2,4527.84,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001104,O000446,P00073,4,15455.92,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001105,O000446,P00115,1,10635.38,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001106,O000446,P00057,3,11330.17,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001107,O000447,P00019,1,1162.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001108,O000447,P00001,4,7519.88,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001109,O000447,P00117,3,6333.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001110,O000447,P00029,4,9560.81,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001111,O000448,P00046,3,15720.6,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001112,O000448,P00010,1,14694.37,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001113,O000448,P00079,5,5251.04,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001114,O000449,P00080,3,8989.55,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001115,O000449,P00105,3,10494.08,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001116,O000449,P00037,3,15375.83,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001117,O000450,P00041,4,6177.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001118,O000450,P00019,4,1162.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001119,O000451,P00024,4,661.99,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001120,O000451,P00099,4,10238.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001121,O000452,P00069,4,4360.73,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001122,O000452,P00064,4,605.62,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001123,O000452,P00106,2,14600.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001124,O000452,P00030,2,11313.56,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001125,O000453,P00047,2,7255.75,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001126,O000453,P00109,2,3646.7,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001127,O000453,P00111,5,9070.02,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001128,O000454,P00090,2,13515.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001129,O000455,P00004,3,11435.29,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001130,O000455,P00019,2,1162.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001131,O000456,P00061,3,983.24,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001132,O000456,P00053,1,2768.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001133,O000456,P00093,2,3538.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001134,O000457,P00088,3,11981.85,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001135,O000457,P00113,5,13810.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001136,O000457,P00059,2,15594.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001137,O000457,P00071,2,12968.25,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001138,O000458,P00051,5,14130.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001139,O000458,P00024,1,661.99,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001140,O000459,P00083,3,14812.87,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001141,O000459,P00055,1,5599.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001142,O000459,P00025,3,8564.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001143,O000460,P00097,3,721.52,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001144,O000461,P00006,-3,15242.13,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001145,O000461,P00007,3,1695.66,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001146,O000461,P00041,4,6177.47,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001147,O000461,P00012,3,14499.23,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001148,O000462,P00004,4,11435.29,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001149,O000462,P00076,1,2930.49,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001150,O000463,P00114,2,2567.88,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001151,O000463,P00028,2,5804.91,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001152,O000464,P00044,3,10305.42,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001153,O000464,P00038,4,5516.66,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001154,O000465,P00020,5,6822.91,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001155,O000466,P00064,1,605.62,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001156,O000467,P00012,4,14499.23,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001157,O000467,P00010,4,14694.37,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001158,O000467,P00023,4,3040.09,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001159,O000468,P00057,5,11330.17,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001160,O000468,P00047,3,7255.75,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001161,O000469,P00095,2,11410.2,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001162,O000470,P00073,1,15455.92,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001163,O000470,P00052,4,1801.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001164,O000471,P00094,4,13171.07,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001165,O000471,P00014,2,13181.63,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001166,O000472,P00005,2,10898.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001167,O000472,P00070,3,2586.86,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001168,O000472,P00020,5,6822.91,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001169,O000472,P00061,1,983.24,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001170,O000473,P00098,4,4527.84,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001171,O000474,P00039,4,11770.16,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001172,O000475,P00097,2,721.52,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001173,O000475,P00039,4,11770.16,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001174,O000475,P00022,5,5634.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001175,O000476,P00010,5,14694.37,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001176,O000476,P00093,3,3538.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001177,O000477,P00064,3,605.62,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001178,O000477,P00111,4,9070.02,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001179,O000478,P00005,2,10898.5,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001180,O000479,P00087,1,811.76,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001181,O000479,P00074,3,7723.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001182,O000480,P00046,4,15720.6,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001183,O000480,P00107,3,3734.57,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001184,O000480,P00070,2,2586.86,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001185,O000481,P00082,1,1976.8,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001186,O000481,P00037,1,15375.83,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001187,O000481,P00090,1,13515.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001188,O000481,P00080,4,8989.55,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001189,O000482,P00086,3,4550.54,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001190,O000483,P00053,-4,2768.97,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001191,O000483,P00117,3,6333.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001192,O000483,P00106,5,14600.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001193,O000483,P00083,3,14812.87,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001194,O000484,P00002,1,12959.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001195,O000485,P00025,1,8564.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001196,O000485,P00079,5,5251.04,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001197,O000485,P00083,4,14812.87,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001198,O000485,P00051,2,14130.98,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001199,O000486,P00108,3,14347.63,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001200,O000486,P00098,2,4527.84,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001201,O000486,P00081,2,14690.16,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001202,O000486,P00118,1,5621.04,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001203,O000487,P00074,4,7723.94,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001204,O000488,P00039,5,11770.16,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001205,O000488,P00025,4,8564.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001206,O000489,P00015,4,6246.13,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001207,O000490,P00117,4,6333.74,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001208,O000490,P00108,1,14347.63,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001209,O000490,P00027,4,12270.99,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001210,O000491,P00039,2,11770.16,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001211,O000491,P00002,5,12959.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001212,O000492,P00119,5,14522.12,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001213,O000492,P00016,1,3591.51,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001214,O000492,P00025,2,8564.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001215,O000493,P00035,4,11526.61,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001216,O000493,P00036,1,2532.85,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001217,O000494,P00119,2,14522.12,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001218,O000494,P00025,3,8564.03,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001219,O000494,P00033,1,3874.45,2026-08-09T06:46:32.219973+00:00,order_items.csv
OI0001220,O000494,P00023,5,3040.09,2026-08-09T06:46:32.219973+00:00,order_items.csv
